filePath,module,fileName,pmnt,tpcbis,csec,wmc,rfc,dc,loc,cloc,lcom2
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\axis\TickUnits.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.axis,TickUnits,50.0%,1745,12,11,9,0.71794873,195.0,140.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\axis\TickUnitSource.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.axis,TickUnitSource,100.0%,0,8,0,0,0.9864865,74.0,73.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\axis\Timeline.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.axis,Timeline,100.0%,0,5,0,0,0.9849624,133.0,131.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\axis\ValueAxis.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.axis,ValueAxis,64.788734%,700,105,107,119,0.5872703,1524.0,895.0,1538
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\axis\ValueTick.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.axis,ValueTick,33.333332%,29,15,7,3,0.7479675,123.0,92.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\AbstractBlock.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,AbstractBlock,62.162163%,776,19,49,51,0.6512821,585.0,381.0,268
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\Arrangement.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,Arrangement,0.0%,1607,13,0,0,0.9705882,68.0,66.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\Block.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,Block,28.571426%,207,43,0,0,0.96039605,101.0,97.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\BlockBorder.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,BlockBorder,50.0%,42,7,14,22,0.6401869,214.0,137.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\BlockContainer.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,BlockContainer,23.076921%,3640,23,19,26,0.6023622,254.0,153.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\BlockFrame.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,BlockFrame,50.0%,31,7,0,0,0.9166667,60.0,55.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\BlockParams.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,BlockParams,100.0%,0,8,6,6,0.856,125.0,107.0,9
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\BlockResult.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,BlockResult,50.0%,1,9,2,2,0.9027778,72.0,65.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\BorderArrangement.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,BorderArrangement,50.0%,1864,10,55,24,0.31506848,511.0,161.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\CenterArrangement.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,CenterArrangement,66.666664%,1615,9,19,21,0.58,300.0,174.0,66
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\ColorBlock.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,ColorBlock,25.0%,405,8,10,14,0.6857143,175.0,120.0,1
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\ColumnArrangement.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,ColumnArrangement,55.555557%,1615,11,23,21,0.48314607,356.0,172.0,30
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\EmptyBlock.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,EmptyBlock,0.0%,449,6,3,8,0.7927928,111.0,88.0,3
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\EntityBlockParams.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,EntityBlockParams,100.0%,0,7,0,0,0.9814815,54.0,53.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\EntityBlockResult.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,EntityBlockResult,100.0%,0,7,0,0,0.9622642,53.0,51.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\FlowArrangement.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,FlowArrangement,66.666664%,1615,11,27,24,0.4914842,411.0,202.0,60
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\GridArrangement.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,GridArrangement,69.230774%,1615,8,33,28,0.4632353,408.0,189.0,58
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\LabelBlock.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,LabelBlock,36.84211%,552,22,28,36,0.65796345,383.0,252.0,53
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\LengthConstraintType.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,LengthConstraintType,100.0%,0,11,0,0,1.0961539,52.0,57.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\LineBorder.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,LineBorder,57.142853%,42,7,17,27,0.55607474,214.0,119.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\package-info.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,package-info,100.0%,0,2,0,0,1.0,4.0,4.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\RectangleConstraint.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,RectangleConstraint,92.85714%,8,23,17,17,0.65,320.0,208.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\block\Size2D.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.block,Size2D,37.5%,563,28,12,9,0.71153843,156.0,111.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\ChartColor.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart,ChartColor,100.0%,0,2,1,1,1.0402684,149.0,155.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\ChartElement.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart,ChartElement,100.0%,0,19,0,0,0.9591837,49.0,47.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\ChartElementVisitor.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart,ChartElementVisitor,100.0%,0,17,0,0,0.93877554,49.0,46.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\ChartFactory.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart,ChartFactory,70.0%,102,93,79,78,0.49284577,1887.0,930.0,378
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\ChartHints.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart,ChartHints,100.0%,0,3,4,2,0.75510204,98.0,74.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\ChartRenderingInfo.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart,ChartRenderingInfo,45.454544%,679,13,19,16,0.6839827,231.0,158.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\ChartTheme.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart,ChartTheme,100.0%,0,4,0,0,0.98039216,51.0,50.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\ChartTransferable.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart,ChartTransferable,75.0%,34,2,8,10,0.6551724,232.0,152.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\ChartUtils.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart,ChartUtils,100.0%,0,12,15,27,0.67194927,631.0,424.0,78
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\date\MonthConstants.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.date,MonthConstants,100.0%,0,6,0,0,1.3538462,65.0,88.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\date\package-info.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.date,package-info,100.0%,0,1,0,0,1.0,4.0,4.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\date\SerialDate.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.date,SerialDate,91.30435%,4,9,97,42,0.7304551,857.0,626.0,376
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\date\SpreadsheetDate.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.date,SpreadsheetDate,88.88889%,257,7,20,24,0.64705884,408.0,264.0,80
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\Drawable.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart,Drawable,0.0%,31,4,0,0,0.9302326,43.0,40.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\encoders\EncoderUtil.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.encoders,EncoderUtil,100.0%,0,5,2,3,0.75842696,178.0,135.0,1
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\encoders\ImageEncoder.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.encoders,ImageEncoder,100.0%,0,5,0,0,0.94736844,95.0,90.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\encoders\ImageEncoderFactory.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.encoders,ImageEncoderFactory,100.0%,0,6,5,6,0.7132867,143.0,102.0,3
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\encoders\ImageFormat.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.encoders,ImageFormat,100.0%,0,5,0,0,1.0961539,52.0,57.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\encoders\package-info.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.encoders,package-info,100.0%,0,1,0,0,1.0,4.0,4.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\encoders\SunJPEGEncoderAdapter.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.encoders,SunJPEGEncoderAdapter,100.0%,0,3,6,17,0.6923077,156.0,108.0,4
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\encoders\SunPNGEncoderAdapter.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.encoders,SunPNGEncoderAdapter,100.0%,0,4,5,7,0.74358976,117.0,87.0,10
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\entity\AxisEntity.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.entity,AxisEntity,57.142853%,561,6,13,12,0.6753927,191.0,129.0,19
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\entity\CategoryItemEntity.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.entity,CategoryItemEntity,62.5%,73,6,13,9,0.76,175.0,133.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\entity\CategoryLabelEntity.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.entity,CategoryLabelEntity,25.0%,265,5,7,5,0.7008547,117.0,82.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\entity\ChartEntity.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.entity,ChartEntity,64.70589%,602,26,29,31,0.60107815,371.0,223.0,50
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\entity\EntityCollection.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.entity,EntityCollection,75.0%,1524,59,0,0,0.96842104,95.0,92.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\entity\FlowEntity.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.entity,FlowEntity,25.0%,265,5,6,4,0.6792453,106.0,72.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\entity\JFreeChartEntity.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.entity,JFreeChartEntity,57.142853%,561,5,13,12,0.67368424,190.0,128.0,19
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\entity\LegendItemEntity.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.entity,LegendItemEntity,14.285713%,385,6,12,7,0.77922076,154.0,120.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\entity\NodeEntity.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.entity,NodeEntity,50.0%,8,5,2,2,0.7802198,91.0,71.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\entity\package-info.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.entity,package-info,100.0%,0,1,0,0,1.0,4.0,4.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\entity\PieSectionEntity.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.entity,PieSectionEntity,36.363636%,327,7,17,11,0.7535545,211.0,159.0,5
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\entity\PlotEntity.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.entity,PlotEntity,42.85714%,629,6,13,12,0.67368424,190.0,128.0,19
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\entity\StandardEntityCollection.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.entity,StandardEntityCollection,54.54545%,2085,11,15,15,0.64736843,190.0,123.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\entity\TickLabelEntity.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.entity,TickLabelEntity,100.0%,0,4,0,0,0.9298246,57.0,53.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\entity\TitleEntity.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.entity,TitleEntity,57.142853%,561,8,13,12,0.67368424,190.0,128.0,19
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\entity\XYAnnotationEntity.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.entity,XYAnnotationEntity,66.666664%,8,5,7,3,0.77227724,101.0,78.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\entity\XYItemEntity.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.entity,XYItemEntity,37.5%,75,12,10,8,0.78431374,153.0,120.0,14
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\event\AnnotationChangeEvent.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.event,AnnotationChangeEvent,100.0%,0,14,1,1,0.8939394,66.0,59.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\event\AnnotationChangeListener.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.event,AnnotationChangeListener,100.0%,0,5,0,0,0.94,50.0,47.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\event\AxisChangeEvent.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.event,AxisChangeEvent,100.0%,0,15,1,1,0.9354839,62.0,58.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\event\AxisChangeListener.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.event,AxisChangeListener,100.0%,0,5,0,0,0.94545454,55.0,52.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\event\ChartChangeEvent.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.event,ChartChangeEvent,100.0%,0,15,4,5,0.8347826,115.0,96.0,2
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\event\ChartChangeEventType.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.event,ChartChangeEventType,100.0%,0,4,0,0,1.106383,47.0,52.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\event\ChartChangeListener.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.event,ChartChangeListener,100.0%,0,3,0,0,0.96153843,52.0,50.0,0
C:\Users\luchi\Desktop\jfreechart\jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39\src\main\java\org\jfree\chart\event\ChartProgressEvent.java,jfreechart.jfreechart-b62b85d0d51c9eede3295d09db030a6105978c39.src.main.java.org.jfree.chart.event,ChartProgressEvent,100.0%,0,5,6,7,0.8521739,115.0,98.0,9
