..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\internal\package-info.java,org.jfree.chart.internal,package-info,1
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\internal\PaintUtils.java,org.jfree.chart.internal,PaintUtils,63
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\internal\SerialUtils.java,org.jfree.chart.internal,SerialUtils,90
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\internal\ShapeUtils.java,org.jfree.chart.internal,ShapeUtils,29
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\JFreeChart.java,org.jfree.chart,JFreeChart,542
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\AbstractCategoryItemLabelGenerator.java,org.jfree.chart.labels,AbstractCategoryItemLabelGenerator,11
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\AbstractPieItemLabelGenerator.java,org.jfree.chart.labels,AbstractPieItemLabelGenerator,9
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\AbstractXYItemLabelGenerator.java,org.jfree.chart.labels,AbstractXYItemLabelGenerator,13
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\BoxAndWhiskerToolTipGenerator.java,org.jfree.chart.labels,BoxAndWhiskerToolTipGenerator,9
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGenerator.java,org.jfree.chart.labels,BoxAndWhiskerXYToolTipGenerator,8
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\BubbleXYItemLabelGenerator.java,org.jfree.chart.labels,BubbleXYItemLabelGenerator,11
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\CategoryItemLabelGenerator.java,org.jfree.chart.labels,CategoryItemLabelGenerator,19
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\CategorySeriesLabelGenerator.java,org.jfree.chart.labels,CategorySeriesLabelGenerator,6
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\CategoryToolTipGenerator.java,org.jfree.chart.labels,CategoryToolTipGenerator,11
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\CrosshairLabelGenerator.java,org.jfree.chart.labels,CrosshairLabelGenerator,3
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\CustomXYToolTipGenerator.java,org.jfree.chart.labels,CustomXYToolTipGenerator,6
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\FlowLabelGenerator.java,org.jfree.chart.labels,FlowLabelGenerator,5
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\HighLowItemLabelGenerator.java,org.jfree.chart.labels,HighLowItemLabelGenerator,13
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\IntervalCategoryItemLabelGenerator.java,org.jfree.chart.labels,IntervalCategoryItemLabelGenerator,7
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\IntervalCategoryToolTipGenerator.java,org.jfree.chart.labels,IntervalCategoryToolTipGenerator,7
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\IntervalXYItemLabelGenerator.java,org.jfree.chart.labels,IntervalXYItemLabelGenerator,8
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\IntervalXYToolTipGenerator.java,org.jfree.chart.labels,IntervalXYToolTipGenerator,8
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\ItemLabelAnchor.java,org.jfree.chart.labels,ItemLabelAnchor,11
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\ItemLabelPosition.java,org.jfree.chart.labels,ItemLabelPosition,13
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\MultipleXYSeriesLabelGenerator.java,org.jfree.chart.labels,MultipleXYSeriesLabelGenerator,7
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\package-info.java,org.jfree.chart.labels,package-info,1
